seq_id,mean_n_hydrophobic,std_n_hydrophobic,occ_n_hydrophobic_gt0,mean_n_polar,std_n_polar,occ_n_polar_gt0,mean_n_pos_charged,std_n_pos_charged,occ_n_pos_charged_gt0,mean_n_neg_charged,std_n_neg_charged,occ_n_neg_charged_gt0,mean_n_other,std_n_other,occ_n_other_gt0,mean_n_total,std_n_total,occ_n_total_gt0,mean_frac_hydrophobic,std_frac_hydrophobic
pair_0932_nb,14.189375,1.3378199091712608,1.0,1.025625,0.4703385582482048,0.903125,2.2825,0.6326086863140593,0.999375,0.020625,0.1421253298149207,0.020625,0.0,0.0,0.0,17.518125,1.5571356666568907,1.0,0.8104283001838632,0.0378177047634056
pair_0940_nb,13.2325,1.040886040832521,1.0,5.288125,0.555750829396592,1.0,2.10625,0.3259001956120922,1.0,0.42125,0.4937594935796171,0.42125,0.0,0.0,0.0,21.048125,1.3274256982501882,1.0,0.6287318052530891,0.031685092531015
pair_0947_low_pkt,11.799375,1.2521479981915078,1.0,2.938125,1.0418956206717638,0.99375,3.14375,0.7478876503192174,1.0,1.05125,0.6061133866695241,0.844375,0.0,0.0,0.0,18.9325,1.943693327148087,1.0,0.6272200091718669,0.0738609285535293
pair_0948_low_pkt,14.235,1.5603765571169033,1.0,1.13125,0.3413552951105343,1.0,3.00375,0.0789679523604354,1.0,1.24125,0.4827509062653326,0.975,0.0,0.0,0.0,19.61125,1.6519302156870914,1.0,0.7247221737577269,0.031937152691213
pair_0974_nb,15.955,1.1918368176894014,1.0,2.16125,1.0057327863304446,0.918125,1.141875,0.5389772577530522,0.91625,0.0,0.0,0.0,0.0,0.0,0.0,19.258125,1.608647408344973,1.0,0.8303438488054279,0.0460929757640943
pair_0977_nb,16.81,1.501715685474451,1.0,1.86,0.8278888814327681,0.966875,1.73125,0.7993894154290511,0.979375,0.000625,0.0249921862789152,0.000625,0.0,0.0,0.0,20.401875,1.6849692829173473,1.0,0.8242004547647624,0.0349050426244838
pair_0997_fail_gate,12.825,1.2326293035621052,1.0,2.94,1.0399038417084534,1.0,3.676875,0.5776809105163507,1.0,0.321875,0.467195338563004,0.321875,0.0,0.0,0.0,19.76375,1.85079332652244,1.0,0.6509680351695667,0.0535135071377692
pair_1011_nb,12.190625,1.2522128850059802,1.0,1.005625,0.0747887650319217,1.0,3.504375,0.5852186423679615,1.0,1.024375,0.1582114388247575,0.999375,0.0,0.0,0.0,17.725,1.4484905936870975,1.0,0.6871031259922998,0.0324985467058098
pair_1023_nb,13.426875,1.2642795317393225,1.0,2.671875,0.6967488675089469,0.999375,2.453125,0.6885148759286178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.551875,1.5723577787434386,1.0,0.7242911576311806,0.041074386706096
pair_1094_fail_gate,12.196875,1.214234423155183,1.0,1.0425,1.1448553402067878,0.545,2.69625,0.6578266774006661,0.99875,0.703125,0.5830868154700465,0.6375,0.0,0.0,0.0,16.63875,1.4851762311254513,1.0,0.7336068016693563,0.0443304598590652
pair_1102_nb,14.290625,1.4636980936569537,1.0,1.1375,0.7201345360417037,0.849375,2.62125,0.569252525246924,1.0,0.000625,0.0249921862789152,0.000625,0.0,0.0,0.0,18.05,1.538668255342912,1.0,0.7920470115822263,0.0505217563282604
pair_1313_nb,13.781875,1.222414203277678,1.0,3.434375,0.5695992972037447,1.0,0.9825,0.6761610385107973,0.7675,0.33375,0.4715516276082608,0.33375,0.0,0.0,0.0,18.5325,1.6606305278417592,1.0,0.7457057992549574,0.0548391987998593
pair_1331_low_pkt,14.59125,1.7100214728183971,1.0,4.466875,0.8269841197840501,1.0,1.168125,0.3871162414249756,0.995,0.00125,0.0353332350627564,0.00125,0.0,0.0,0.0,20.2275,1.8969037271300824,1.0,0.7207853394090197,0.0447198109580045
pair_1397_nb,13.574375,1.362706263057083,1.0,3.07875,0.6708564954593493,1.0,2.1075,0.5966102161378063,0.995625,0.0,0.0,0.0,0.0,0.0,0.0,18.760625,1.488984422139802,1.0,0.7233383550043999,0.0413554723816783
pair_1413_low_pkt,12.596875,1.273033870081625,1.0,0.46375,0.6744893902056577,0.366875,2.73125,0.8776522303851337,0.99875,1.57,0.5197114584074513,1.0,0.0,0.0,0.0,17.361875,1.7207328335261696,1.0,0.7270338091931037,0.0495805727679371
pair_1654_nb,13.570625,1.2752498223387447,1.0,4.02625,0.3508004240305305,1.0,0.928125,0.4349815908460954,0.868125,0.12,0.3249615361854384,0.12,0.0,0.0,0.0,18.645,1.38120418476053,1.0,0.7273363041822373,0.0331093164019029
pair_1656_nb,14.161875,0.9304146840925288,1.0,2.794375,0.7942564821107851,1.0,1.664375,0.4992302668859331,0.9875,0.0,0.0,0.0,0.0,0.0,0.0,18.620625,1.3547876620987511,1.0,0.7621620834323345,0.0438697963261694
pair_1658_nb,13.628125,1.3550217652772223,1.0,2.736875,0.9734681475913838,1.0,2.17625,1.1006525053349034,0.875625,0.735625,0.5922253450967798,0.6575,0.0,0.0,0.0,19.276875,1.70410247179417,1.0,0.7087143081070993,0.0599904490625331
pair_1671_nb,14.078125,1.9976915388455243,1.0,3.380625,0.8955443089959312,1.0,1.596875,0.6786864035583738,0.95125,0.000625,0.0249921862789152,0.000625,0.0,0.0,0.0,19.05625,2.305284350682145,1.0,0.7383423659609459,0.0494990322379726
pair_1679_nb,14.233125,1.2845340534119756,1.0,2.786875,0.9042691714168962,1.0,0.246875,0.4383808097704552,0.24375,0.835625,0.373973073061417,0.834375,0.0,0.0,0.0,18.1025,1.7608928843061409,1.0,0.7877930612266103,0.0410463378574625
pair_1682_fail_gate,12.8375,1.4404317929010038,1.0,1.428125,0.8550344930907758,0.8775,2.351875,0.6189175909400217,1.0,0.72625,0.7714019299301759,0.535625,0.0,0.0,0.0,17.34375,2.035150101958084,1.0,0.7428471949421501,0.0601470393303396
pair_1709_nb,18.00875,1.5304977744185058,1.0,1.179375,0.3901276834255677,0.999375,2.5075,0.5407806856758107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.695625,1.6261091166877455,1.0,0.829946623876381,0.0303151822899695
pair_1710_nb,13.90125,1.294313886775538,1.0,3.71125,0.521175054564203,1.0,1.99625,0.7705426253621535,0.985,0.0,0.0,0.0,0.0,0.0,0.0,19.60875,1.5833266995475066,1.0,0.7093396836785953,0.0410863952247621
pair_1737_nb,13.96375,1.1219117333819093,1.0,2.0125,0.1576190026614811,1.0,1.064375,0.2454197615820698,1.0,0.07125,0.2572419823823475,0.07125,0.0,0.0,0.0,17.111875,1.1986905290253194,1.0,0.8156717133968973,0.0231218838816744
pair_1739_fail_gate,12.54625,1.598940567219432,1.0,1.64625,0.7025745067250876,0.97375,2.960625,0.1944854991381105,1.0,1.03,0.1705872210923198,1.0,0.0,0.0,0.0,18.183125,1.7641117408982343,1.0,0.688702733271976,0.038359273043914
pair_1745_fail_gate,17.0375,1.267317541107989,1.0,2.565,0.5057420291017941,1.0,1.731875,0.6344162548161892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.334375,1.4624699516143913,1.0,0.7991827592399262,0.0391038587125591
pair_1758_nb,11.92,1.7971783439603315,1.0,1.3625,0.9116434335857412,0.86125,4.014375,0.7179264303360059,1.0,0.510625,0.5925682318307319,0.46,0.0,0.0,0.0,17.8075,2.401394126335783,1.0,0.669215813203852,0.0483295722339925
pair_1784_nb,11.805,1.161130914238356,1.0,3.193125,0.5708132219693233,1.0,2.815625,0.3893980731526544,1.0,0.98875,0.111235954169504,0.988125,0.0,0.0,0.0,18.8025,1.2558836530507114,1.0,0.6269716461427682,0.0317026992321856
pair_1785_nb,14.898125,1.260554038657209,1.0,0.91375,0.6154761875978632,0.76375,2.50125,0.6670820320620245,0.999375,0.001875,0.0432606562016805,0.001875,0.0,0.0,0.0,18.315,1.5295505875910087,1.0,0.8149292243699339,0.0508941324127713
pair_1792_nb,11.199375,1.5434132983018514,1.0,2.42375,1.059686716676207,0.98625,2.57375,0.7067962489289257,1.0,0.03875,0.1929985427406124,0.03875,0.0,0.0,0.0,16.235625,2.0134189478037103,1.0,0.6915055101804874,0.0623168920911241
pair_1824_nb,13.80375,1.154441829413678,1.0,5.325625,0.9190176055848984,1.0,3.144375,0.4269436255233236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27375,1.449589920460266,1.0,0.6197561134148556,0.0331189254430746
pair_1835_nb,16.365,1.273979984144178,1.0,1.9825,0.5817591855742374,0.998125,2.83375,0.3739798624257729,1.0,0.00375,0.0611223158919882,0.00375,0.0,0.0,0.0,21.185,1.422858039299775,1.0,0.7723234282663641,0.0267147776903234
pair_1847_nb,16.72,1.0852879802153896,1.0,4.06875,0.5981416533731789,1.0,0.936875,0.3322502586530219,0.91125,0.00875,0.0931312917337669,0.00875,0.0,0.0,0.0,21.734375,1.200028482734889,1.0,0.7693173729584754,0.0272749774042571
pair_1860_nb,16.26125,1.268068782637598,1.0,2.066875,0.3371242120865839,1.0,2.496875,0.5556439816780167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.825,1.3240562676865362,1.0,0.7806667261130187,0.0315086214086827
pair_1914_nb,11.63125,1.4509560425802015,1.0,2.44875,0.6132890325939313,1.0,2.39875,0.8076189927806304,0.993125,0.0,0.0,0.0,0.0,0.0,0.0,16.47875,1.4994327052255465,1.0,0.7058284526817568,0.0604216513389601
pair_1922_nb,14.155625,1.3560626310665005,1.0,4.93125,0.2811110768006127,1.0,2.590625,0.5366908881050618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6775,1.508639701850644,1.0,0.65214689138016,0.028037766722992
pair_1931_low_pkt,14.094375,1.3557169171235564,1.0,1.49375,0.8381294276542257,0.933125,1.99625,0.0789679523604354,1.0,1.98375,0.3721369875462529,1.0,0.0,0.0,0.0,19.568125,1.710368084470416,1.0,0.7206239286105659,0.0374601789656819
pair_1938_nb,11.904375,1.6275690029534846,1.0,3.21,0.8152606945020716,1.0,2.4625,0.5278198082679353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.576875,2.0863461444292986,1.0,0.6769546017193002,0.0432748214621747
pair_1939_nb,14.973125,1.6374225888190868,1.0,2.614375,0.637901527961017,0.999375,0.679375,0.6710622991757175,0.563125,0.0,0.0,0.0,0.0,0.0,0.0,18.266875,1.7423124674911212,1.0,0.8192290810719414,0.0354234352123977
pair_1941_fail_gate,13.990625,1.229547522210915,1.0,2.030625,0.1794076625314537,1.0,1.745625,0.5653922172925623,0.975625,0.000625,0.0249921862789152,0.000625,0.0,0.0,0.0,17.7675,1.3118474568333012,1.0,0.7871296130259705,0.0318564378607825
pair_1961_nb,15.791875,1.4882234322758796,1.0,1.256875,0.6321710483524218,0.928125,2.315,0.5529692577350028,1.0,0.000625,0.0249921862789152,0.000625,0.0,0.0,0.0,19.364375,1.5059401911679626,1.0,0.8153493598268393,0.0411403260817255
pair_1965_nb,13.526875,1.4424034575579054,1.0,0.841875,0.8104760850111495,0.58875,2.12,0.574978260458602,0.999375,0.0,0.0,0.0,0.0,0.0,0.0,16.48875,2.1851483788292274,1.0,0.8246862356071432,0.0539134654835543
pair_3059_nb,12.62,1.2686015923054803,1.0,1.001875,0.8926765844218162,0.643125,4.675625,0.5377321446361562,1.0,0.94375,0.2384028890345081,0.941875,0.0,0.0,0.0,19.24125,1.5638249382523608,1.0,0.6563187154973892,0.0463632323380426
pair_3061_binder,15.081875,1.3739255745399748,1.0,3.174375,0.7641782248762392,1.0,2.056875,0.2956183931608451,1.0,0.00625,0.0788095013307405,0.00625,0.0,0.0,0.0,20.319375,1.4395744542659126,1.0,0.7419389731798083,0.0381377361222599
pair_3062_binder,15.264375,1.7163131588888432,1.0,2.243125,0.7568125490337749,0.995625,3.330625,0.6828704923885641,1.0,0.70375,0.4660857619580328,0.699375,0.0,0.0,0.0,21.541875,2.0945158114406777,1.0,0.7090310657923661,0.0472406049475799
pair_3063_binder,11.93375,1.161081796214203,1.0,3.465,0.7433202539955439,1.0,1.68625,0.7691299873883478,0.99625,0.94125,0.2351561980896952,0.94125,0.0,0.0,0.0,18.02625,1.565825960156492,1.0,0.6634438998280879,0.0522787235550658
pair_3066_binder,14.485625,1.531271811069152,1.0,3.17875,0.8127413103195875,1.0,1.638125,0.5485631088352552,0.98375,0.029375,0.1688552912259488,0.029375,0.0,0.0,0.0,19.331875,1.6102745059073005,1.0,0.7490065799780957,0.0455213848466983
pair_3067_binder,12.5675,1.0297784955999034,1.0,1.705,0.542425110038243,0.9875,2.4325,0.6014098020484868,1.0,1.995,0.0705336798983294,1.0,0.0,0.0,0.0,18.7,1.2718097341976904,1.0,0.6723721324953427,0.037055708460349
pair_3068_binder,12.06625,1.8813189356140545,1.0,1.8825,0.8440638305246825,0.960625,2.68875,1.1127099520989283,1.0,0.165,0.3711805490593493,0.165,0.0,0.0,0.0,16.8025,1.9886537531707225,1.0,0.7185450449425875,0.073039028315278
pair_3069_binder,14.401875,1.1928417683729051,1.0,2.14625,0.4553690124503423,1.0,3.815625,0.5330392662600009,1.0,0.105,0.3065534211193866,0.105,0.0,0.0,0.0,20.46875,1.3352053915034945,1.0,0.7033699740485787,0.03199197606025
pair_3070_binder,14.370625,1.4056180524505937,1.0,4.4975,0.6314615981989722,1.0,2.005,0.2936409372005205,1.0,0.7375,0.439992897669951,0.7375,0.0,0.0,0.0,21.610625,1.6164040674828184,1.0,0.6645546669544566,0.035177562785424
pair_3071_binder,15.523125,1.3212551738309295,1.0,3.89,0.3341406889320725,1.0,2.046875,0.2172043608563143,1.0,0.10375,0.3049359563908461,0.10375,0.0,0.0,0.0,21.56375,1.3796506577753658,1.0,0.719114921337328,0.0240346748071881
pair_3072_binder,11.54125,1.5904554182686166,1.0,2.095,0.7776406625170781,0.976875,1.634375,0.6741241424062782,0.998125,0.381875,0.5121488888741241,0.36875,0.0,0.0,0.0,15.6525,2.3230892686248628,1.0,0.7407068717531178,0.0559028761626486
pair_3073_binder,12.5775,1.2777886171037838,1.0,2.155,0.4687483333303703,1.0,2.476875,0.598510847332778,1.0,0.0025,0.0499374608885954,0.0025,0.0,0.0,0.0,17.211875,1.5229852213252102,1.0,0.7306471734057389,0.0370418181233778
pair_3074_binder,13.055,1.4851683406267453,1.0,1.98625,0.592503955682998,1.0,1.808125,0.4874002301753662,1.0,0.326875,0.4756865925953767,0.32375,0.0,0.0,0.0,17.17625,1.698951422937101,1.0,0.7598055209194989,0.0389721264388235
pair_3075_binder,13.436875,1.3710453071926545,1.0,1.426875,0.6696288034239567,0.939375,2.716875,0.8233864429142612,0.994375,0.249375,0.4468636362191491,0.243125,0.0,0.0,0.0,17.83,1.775837830433849,1.0,0.7550251360485126,0.0499166744884141
pair_3076_binder,12.021875,1.5215605424612588,1.0,1.381875,0.502291234618921,0.999375,3.56,0.83,1.0,0.48,0.6251799740874623,0.409375,0.0,0.0,0.0,17.44375,1.7583617197550678,1.0,0.6895739029524828,0.056942227745592
pair_3077_binder,15.0,1.5544291556709813,1.0,1.945625,0.2981918164118525,0.999375,2.601875,0.7396766079679687,1.0,0.493125,0.5036891247336992,0.49125,0.0,0.0,0.0,20.040625,2.069776463624756,1.0,0.7494038038604544,0.0386722854383682
pair_3078_binder,14.000625,1.3348687611053756,1.0,1.748125,1.1514920687416823,0.99875,2.281875,0.4581718939164644,1.0,0.725,0.6759252917297887,0.59625,0.0,0.0,0.0,18.755625,1.507781767821524,1.0,0.7483640526526902,0.0653524100351886
pair_3079_binder,13.325,1.1803071634112878,1.0,3.51375,0.5742916832934288,1.0,2.498125,0.8888174640357828,1.0,0.466875,0.5233571766728723,0.454375,0.0,0.0,0.0,19.80375,1.7493530053994248,1.0,0.6743322609456461,0.0453697204427846
pair_3080_binder,12.37,1.2626757303440974,1.0,1.795625,0.8367232872192575,0.98625,2.13875,0.4280752708344643,1.0,0.00375,0.0611223158919882,0.00375,0.0,0.0,0.0,16.308125,1.4737482771406385,1.0,0.7589264914302888,0.0450517034472144
pair_3085_binder,14.68875,1.4407024111522826,1.0,1.165,0.3876531955240405,0.994375,2.234375,0.6543648518792861,0.998125,0.516875,0.4997151532373218,0.516875,0.0,0.0,0.0,18.605,1.6156190763914615,1.0,0.7896383874092294,0.0394928410740279
pair_3086_binder,13.925,1.6738802227160698,1.0,2.53625,0.9041216386637364,0.9925,1.1025,0.3615850522352936,0.98125,0.086875,0.2816517963283742,0.086875,0.0,0.0,0.0,17.650625,1.943852388782389,1.0,0.7894913869666559,0.0479545943259207
pair_3087_binder,10.96875,0.9658019659847458,1.0,2.425625,0.5321826372355641,1.0,5.139375,0.4795306135952114,1.0,0.300625,0.4598908668097247,0.3,0.0,0.0,0.0,18.834375,1.2602354380729817,1.0,0.5823484249970791,0.0337984161267323
pair_3088_binder,17.571875,1.293187528696051,1.0,2.029375,0.6546083633555257,0.993125,2.980625,0.3449632000300901,1.0,0.259375,0.4382916943942698,0.259375,0.0,0.0,0.0,22.84125,1.4589545700603568,1.0,0.7693558797841616,0.0303094354403783
pair_3091_binder,13.905,1.7623776553281647,1.0,1.1525,0.4350215511902829,0.979375,2.66,0.6456779382943171,0.993125,0.64,0.4915790882452182,0.634375,0.0,0.0,0.0,18.3575,1.899261369585556,1.0,0.7567619578097865,0.0455844311140429
pair_3092_binder,13.055,1.4851683406267453,1.0,1.98625,0.592503955682998,1.0,1.808125,0.4874002301753662,1.0,0.326875,0.4756865925953767,0.32375,0.0,0.0,0.0,17.17625,1.698951422937101,1.0,0.7598055209194989,0.0389721264388235
pair_3098_binder,16.130625,1.165573725413798,1.0,2.135,0.555,1.0,2.515,0.767968098295756,1.0,0.003125,0.0558142846859117,0.003125,0.0,0.0,0.0,20.78375,1.5356548888015171,1.0,0.7772029865479666,0.0394711591177642
pair_3099_binder,11.481875,1.116208530864641,1.0,1.948125,0.8465719014797267,0.99875,3.209375,0.7419818794114854,1.0,0.01125,0.1054677083281892,0.01125,0.0,0.0,0.0,16.650625,1.5065895623476886,1.0,0.6907474289099919,0.0480548634654173
pair_3100_binder,10.113125,1.3505842196527398,1.0,1.29125,0.5938631471138784,0.945625,3.350625,0.5636373917466796,1.0,1.25625,0.436561493377508,1.0,0.0,0.0,0.0,16.01125,1.4538306082553083,1.0,0.6301525200080493,0.0476440992379176
pair_3101_binder,12.510625,1.6381810368133918,1.0,1.85375,0.8076886389568693,0.99625,1.65,1.1527141883398504,0.80125,0.16875,0.3745309566644659,0.16875,0.0,0.0,0.0,16.183125,2.095433185375997,1.0,0.7756240856323368,0.0660349104292359
pair_3103_binder,14.744375,1.414754699364876,1.0,2.835625,0.8499152071677503,1.0,2.514375,0.6440445321365598,1.0,0.775625,0.4260643840724075,0.771875,0.0,0.0,0.0,20.87,2.00358428821949,1.0,0.7079310084025582,0.0453915700377299
pair_3104_binder,15.54125,1.3908804540649782,1.0,3.13,0.7318469785412793,1.0,2.246875,0.9929389378884282,1.0,0.84625,0.3607089373719481,0.84625,0.0,0.0,0.0,21.764375,1.5346354157828497,1.0,0.7149327662706695,0.0530310352594825
pair_3108_binder,13.739375,1.5601120502627368,1.0,2.221875,0.6011626105930075,1.0,3.859375,0.6221732952923968,1.0,0.27625,0.5122850158847123,0.245,0.0,0.0,0.0,20.096875,1.7737644247123123,1.0,0.683061179134702,0.0418616311453766
seq10_binder,14.988125,1.3078547260208222,1.0,2.21375,0.57927621865566,1.0,2.441875,0.6794273208923821,1.0,0.5825,0.4931467834225423,0.5825,0.0,0.0,0.0,20.22625,1.6019709540125875,1.0,0.741686973750177,0.0418977404984901
seq14_binder,14.499375,1.2093385007412112,1.0,2.85875,0.3588849920239073,1.0,2.34125,0.7261531777111494,1.0,0.473125,0.4992772119524382,0.473125,0.0,0.0,0.0,20.1725,1.5354946271478775,1.0,0.7194389497788661,0.0397148341591996
seq16_binder,15.310625,1.3607487311678816,1.0,2.81125,0.7428818462582055,0.996875,2.94,0.3430014577228499,1.0,0.8975,0.3033047147671793,0.8975,0.0,0.0,0.0,21.959375,1.7472047989216948,1.0,0.6974398732906802,0.0323586753417932
seq17_binder,14.52875,1.2958292470460755,1.0,2.104375,0.3118186321806316,1.0,3.031875,0.2492167417630685,1.0,0.178125,0.382617935250035,0.178125,0.0,0.0,0.0,19.843125,1.412361580607105,1.0,0.7315790034913486,0.0266417406737232
seq1_nb,14.06375,1.3595719684886125,1.0,1.2525,0.8448335634904666,0.836875,2.129375,0.5363181046496566,0.999375,0.018125,0.1334034646289218,0.018125,0.0,0.0,0.0,17.46375,1.4937154807726938,1.0,0.8062011860419852,0.0530968891372667
seq2_nb,15.8825,1.5091201907071552,1.0,0.640625,0.5064332230166184,0.6275,1.4175,0.5414736835710484,0.988125,0.015625,0.1240195927061526,0.015625,0.0,0.0,0.0,17.95625,1.542914753802037,1.0,0.8847663653993345,0.0416249900291147
seq39_binder,14.2725,1.2457904117466951,1.0,2.601875,0.5975964226591388,1.0,1.985,0.7573143336818603,1.0,0.8725,0.3335322323254531,0.8725,0.0,0.0,0.0,19.731875,1.516981866857676,1.0,0.7240509246073263,0.0451497779748526
seq3_nb,14.458125,1.2477966518527768,1.0,4.754375,0.5126337477917348,1.0,1.099375,0.4207132151180896,0.95625,0.0,0.0,0.0,0.0,0.0,0.0,20.311875,1.49276889851544,1.0,0.7116584507932915,0.0292453714736074
seq42_binder,12.635625,1.4419104893768546,1.0,2.8125,0.8192031188905472,1.0,1.5475,0.505216537734069,0.99625,0.015625,0.1240195927061526,0.015625,0.0,0.0,0.0,17.01125,1.8196492622206075,1.0,0.7437974234201254,0.0486822952123601
seq4_nb,8.94625,1.3886543621434384,1.0,2.0675,0.7643256832005582,0.995625,3.505625,0.589464468288802,1.0,0.555,0.6037176492367935,0.49625,0.0,0.0,0.0,15.074375,2.004705304870269,1.0,0.5933376684214049,0.0492298688287702
seq5_nb,13.594375,1.411946655994836,1.0,4.4225,0.7763657321134156,1.0,2.894375,0.3113974299428304,1.0,1.378125,0.5398115267155751,0.971875,0.0,0.0,0.0,22.289375,1.5698366505388388,1.0,0.6094242838261349,0.0413233069910775
seq6_nb,10.551875,1.0711251021122603,1.0,4.795625,0.5209182847385951,1.0,1.666875,0.4805233962826367,0.99625,0.17375,0.3788943619269096,0.17375,0.0,0.0,0.0,17.188125,1.2405579326960108,1.0,0.6139938640435932,0.0452738502695109
seq7_nb,14.154375,1.5433059837164502,1.0,1.0475,0.2213453184506055,0.999375,3.159375,0.5076658442075851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36125,1.648332016767253,1.0,0.7699042679467273,0.0300711161010945
